point_index,tx,ty,rx,ry,rz,centroid_x,centroid_y,fwhm_x,fwhm_y,peak,focus_x,focus_y,astig,theta,duration_s
79,-0.0906862486153841,-0.5019400902092457,0.007080412656068805,0.009088438376784323,-0.014726185612380503,0.30462152800647757,-1.0094681460240091,0.047081929598888315,0.027586296923418376,43.73521428706597,-126.00494743351888,-117.47062461348177,8.534322820037104,-0.004018146229451958,4.704372406005859
80,-0.05635857582092285,0.618064384907484,-0.02933259001001716,-0.005451991595327853,0.016221642959862947,-0.18522637067918504,1.240527036422845,0.04700606555188553,0.027310756640998843,44.152726943963344,-157.29746444032162,-86.17810760667903,71.11935683364258,0.0005432293027207713,4.96809196472168
81,0.4621145874261856,-0.616832759231329,0.045154684223234653,0.04233882455155254,-0.025753639079630377,1.4326549776486721,-1.2452893291822955,0.04660890094035661,0.026890542879194578,45.35964803467936,-130.27210884353744,-118.89301175015461,11.379097093382825,-0.0003417193267463148,4.835099697113037
82,0.6123014725744724,0.03572785668075085,-0.008283836394548418,-0.03504328457638622,-0.001721652690321207,-1.1784607662129123,0.06969504847717156,0.05409042678852981,0.033889602962849506,30.782229526965427,-282.8798185941043,40.24943310657602,323.1292517006803,0.016594261563586787,5.222464323043823
83,-0.8930576853454113,-0.04279721714556217,0.017863560002297163,0.021929740160703662,0.04219159372150898,0.7340095607454611,-0.05876868815729557,0.05027115649686008,0.030483182953679792,36.878806554327106,-10.338074623788941,-225.34528963100394,-215.007215007215,0.028445837132540674,4.901824474334717
84,-0.6408240515738726,0.3971606194972992,0.025619043409824377,0.0026198116131126853,0.03259301008656622,0.08133556356139633,0.8129213229903008,0.04867023458532002,0.03145405401220113,36.99646023952087,-81.39558853844568,-163.95588538445685,-82.56029684601117,0.05575259838594082,5.161794662475586
85,0.8600719105452299,-0.40035858005285263,-0.047305723000317816,-0.04028741791844368,-0.023087716288864614,-1.3556578171556417,-0.8073974739852788,0.059611636565120946,0.044027456143157374,21.41549123841053,-323.07771593485876,64.01772830344254,387.0954442383013,0.18822533849611522,5.5938029289245605
86,0.21434416808187962,0.9480030406266451,0.012387374881654978,0.03240371104329824,-0.0494620249606669,1.0882732403282587,1.8572666225919827,0.04892296318958756,0.034239839449605305,33.75829127303576,-124.58256029684603,-127.42733457019173,-2.844774273345706,0.037962375459497544,5.320094585418701
87,-0.3085921909660101,-0.9428999479860067,-0.015322528593242173,-0.02007170291617513,0.008968433365225792,-0.6870016790355667,-1.8713794078892747,0.04970824201257523,0.03517871903336461,32.20958018459193,-154.4526901669759,-87.60049474335189,66.85219542362402,0.03048731971591989,4.858226299285889
88,-0.44262249022722244,0.1556078139692545,0.005669158138334754,-0.04816590799018741,-0.03274785168468952,-1.6295593997637219,0.28865751781736343,0.04812983048804674,0.028715747726322124,40.789848611353975,-188.73428159142452,-51.66975881261601,137.0645227788085,-0.014278464309432692,5.132768869400024
89,0.03685108572244644,-0.14069165103137493,-0.02111303796991706,0.010486090183258058,0.02333871414884925,0.3535539256934752,-0.26548797356022447,0.04731452933180648,0.028183660063727134,42.631529425093376,-135.96165739022882,-106.09152752009896,29.87012987012986,0.0019607698253865102,5.069692373275757
90,0.8891294561326504,0.6905810609459877,0.03149540452286602,-0.018382176943123343,0.04930863808840513,-0.6186692696380706,1.3999712528826322,0.05639812583251567,0.04172869819752229,23.90775599416649,-287.18820861678,27.324263038548793,314.5124716553288,-0.17012195354826787,4.969043254852295
91,-0.6083581037819386,-0.6995904743671417,-0.040696913748979574,0.03070198250934482,-0.008715886157006025,1.025997731726591,-1.4035002168952844,0.05294236111538507,0.039208108885555946,27.363341724194424,-36.889301175015476,-199.1032776747063,-162.21397649969083,-0.16295432029407309,5.189041376113892
92,-0.8561895731836557,0.8603639509528875,-0.0015648086555302143,0.04377430360764266,-0.016068282350897793,1.467221808883431,1.7114401045647532,0.05391098909938161,0.036007662689434394,29.349239823962655,19.75881261595549,-256.86456400742117,-276.62337662337666,0.11543888753973652,5.726693868637085
93,0.6369568612426519,-0.8733134288340807,0.023654879629611963,-0.00687525914981961,0.02550107156857849,-0.2298854613674227,-1.7182212539690622,0.05050911917282821,0.031643993361875414,35.41677884122133,-234.55988455988455,-13.409606266749165,221.1502782931354,0.037119436306083387,4.7048187255859375
94,0.289023669436574,0.29438481107354164,-0.03520814012736082,0.014183226693421605,0.0018765157088637338,0.48113979090228104,0.5870166383552688,0.047255896876259786,0.027836648897904475,43.09109473154678,-162.987012987013,-87.60049474335189,75.38651824366111,0.006882104720195681,5.553542613983154
95,-0.19479103200137615,-0.2834087796509266,0.038546685222536334,-0.027284568548202517,-0.04244256420060993,-0.9218772937748271,-0.5906681447916352,0.047773917734943334,0.028788097633871666,41.32855728068747,-181.99340342197493,-65.15151515151521,116.84188827045972,-0.018232934090473663,4.686126947402954
96,-0.24460403807461262,0.7842867914587259,0.015574062336236233,-0.020538780093193057,0.03474308280274273,-0.7005753528193629,1.5827763752620323,0.04910259780515429,0.033817771129856074,33.788397747836925,-163.95588538445685,-79.56091527520098,84.39497010925587,-0.04095852380813714,5.150533437728882
97,0.2763515394181013,-0.7933151256293058,-0.012233609147369859,0.03320676730945707,-0.018987809121608735,1.1175766688955537,-1.592791537155462,0.048639857055764436,0.03253004116053583,35.571348986666166,-127.42733457019173,-117.47062461348177,9.956709956709958,-0.010315981063921953,5.537627458572388
