TX,RY,Intensity,sigma_x,sigma_y,astigmatism
-2.4,-0.1,38903.00000000003,0.0200280608046625,0.0115898194032174,-85.38445681302824
-2.3499999999999996,-0.1,39534.00000000003,0.02000667610089385,0.01153825597337215,-73.9847454133168
-2.3,-0.1,40165.00000000003,0.0199852913971252,0.0114866925435269,-62.585034013605465
-2.25,-0.1,40764.00000000003,0.01995721917228515,0.0114566042893002,-52.6283240568955
-2.2,-0.1,41363.00000000003,0.0199291469474451,0.0114265160350735,-42.671614100185536
-2.15,-0.1,41964.00000000003,0.019915809275271198,0.0113953548335897,-31.292517006802683
-2.0999999999999996,-0.1,42565.00000000004,0.019902471603097296,0.0113641936321059,-19.91341991341983
-2.05,-0.1,43210.00000000003,0.019898530558019698,0.011357787637535251,-9.451659451659413
-2.0,-0.1,43855.00000000003,0.0198945895129421,0.0113513816429646,1.0101010101010104
-1.95,-0.1,44498.00000000003,0.0198979400953943,0.0113673291407655,8.32817975675119
-1.9,-0.1,45141.00000000003,0.0199012906778465,0.0113832766385664,15.64625850340137
-1.8499999999999999,-0.1,45778.50000000003,0.01990149044598235,0.01141028672871345,27.7365491651206
-1.7999999999999998,-0.1,46416.00000000003,0.0199016902141182,0.0114372968188605,39.82683982683983
-1.7499999999999998,-0.1,47027.00000000003,0.0199226916349955,0.0114779562910137,47.649969078540494
-1.6999999999999997,-0.1,47638.00000000003,0.0199436930558728,0.0115186157631669,55.473098330241164
-1.6499999999999997,-0.1,48204.000000000044,0.0199774102494938,0.011571299135825101,66.2646876932591
-1.5999999999999996,-0.1,48770.00000000004,0.0200111274431148,0.0116239825084833,77.05627705627705
-1.5499999999999998,-0.1,49321.500000000044,0.0200647090063051,0.011686583120228699,90.20820449391879
-1.5,-0.1,49873.00000000005,0.0201182905694954,0.0117491837319741,103.36013193156052
-1.45,-0.1,50303.00000000005,0.020171889557706248,0.01184552270213025,112.34796949082664
-1.4,-0.1,50733.00000000005,0.0202254885459171,0.0119418616722864,121.33580705009275
-1.3499999999999999,-0.1,51056.50000000005,0.02030354755460585,0.012024929025883799,131.44712430426716
-1.2999999999999998,-0.1,51380.00000000005,0.0203816065632946,0.0121079963794812,141.55844155844156
-1.2499999999999998,-0.1,51584.00000000005,0.020497150716531,0.012202420426512749,153.21583178726036
-1.1999999999999997,-0.1,51788.00000000005,0.0206126948697674,0.012296844473544299,164.87322201607915
-1.1499999999999997,-0.1,51938.50000000005,0.020765907924710003,0.0123897639023411,176.11832611832608
-1.0999999999999996,-0.1,52089.00000000005,0.0209191209796526,0.0124826833311379,187.36343022057304
-1.0499999999999998,-0.1,52148.00000000005,0.02103822380195025,0.012634877660426449,198.11379097093376
-1.0,-0.1,52207.00000000005,0.0211573266242479,0.012787071989715,208.8641517212945
-0.95,-0.1,52195.50000000005,0.0213198161535434,0.0128976810655813,219.6145124716553
-0.8999999999999999,-0.1,52184.00000000005,0.0214823056828389,0.0130082901414476,230.3648732220161
-0.8499999999999999,-0.1,52250.00000000005,0.021583143372758448,0.013218026053554401,243.75386518243664
-0.7999999999999998,-0.1,52316.00000000005,0.021683981062678,0.0134277619656612,257.1428571428572
-0.7499999999999998,-0.1,52316.00000000005,0.021922775675678602,0.01352973561094185,264.935064935065
-0.6999999999999997,-0.1,52316.00000000005,0.0221615702886792,0.0136317092562225,272.72727272727275
-0.6499999999999997,-0.1,52356.00000000005,0.02231755827203165,0.0138347707472572,286.36363636363643
-0.5999999999999996,-0.1,52396.00000000005,0.0224735462553841,0.0140378322382919,300.0000000000001
-0.5499999999999998,-0.1,52402.00000000005,0.0226529600927673,0.0142094257699846,311.6883116883118
-0.5,-0.1,52408.00000000005,0.0228323739301505,0.0143810193016773,323.37662337662346
-0.44999999999999996,-0.1,52504.00000000005,0.023042382405314303,0.014596187997737549,331.63265306122446
-0.3999999999999999,-0.1,52600.00000000005,0.0232523908804781,0.0148113566937978,339.8886827458255
-0.34999999999999987,-0.1,52627.50000000005,0.023433743386162803,0.01504313251251425,351.6903731189444
-0.2999999999999998,-0.1,52655.00000000005,0.0236150958918475,0.0152749083312307,363.4920634920634
-0.24999999999999978,-0.1,52708.00000000006,0.0239089350232079,0.01543242588139215,375.2937538651824
-0.19999999999999973,-0.1,52761.00000000005,0.0242027741545683,0.0155899434315536,387.09544423830135
-0.1499999999999997,-0.1,52739.500000000044,0.024446793209435498,0.01579569082068625,393.733250876108
-0.09999999999999964,-0.1,52718.00000000003,0.0246908122643027,0.0160014382098189,400.3710575139146
-0.04999999999999982,-0.1,52681.50000000003,0.024946344631558252,0.016194002950916053,410.90496804782515
0.0,-0.1,52645.00000000003,0.0252018769988138,0.0163865676920132,421.4388785817357
0.050000000000000266,-0.1,52745.00000000003,0.0254913854924521,0.0165975551011833,432.52937538651827
0.10000000000000053,-0.1,52845.00000000003,0.0257808939860904,0.0168085425103534,443.6198721913008
0.15000000000000036,-0.1,52864.50000000003,0.026065613784813202,0.017036198982320803,454.7103689960833
0.20000000000000018,-0.1,52884.00000000003,0.026350333583536,0.0172638554542882,465.8008658008658
