TX,RY,Intensity,sigma_x,sigma_y,astigmatism
-3.8,-0.01,21706.00000000001,0.0226027009345442,0.0226154210210502,-673.5930735930735
-3.8,-0.0075,21699.00000000002,0.022665920174096,0.0228425475473977,-689.6310039167181
-3.8,-0.005,21715.00000000001,0.0226814577991702,0.0232798699530892,-697.6499690785404
-3.8,-0.0025,21716.00000000002,0.0228176449277787,0.0232914823112531,-705.6689342403628
-3.8,0.0,21744.00000000001,0.022829998234185,0.0237321360612079,-713.6878994021852
-3.8,0.0025,21743.00000000002,0.0229007869324328,0.0239507013828269,-729.7258297258297
-3.8,0.0049999999999999,21746.00000000001,0.023036878952382,0.0239605894205782,-721.7068645640074
-3.8,0.0074999999999999,21734.00000000002,0.0231034141357597,0.0242162413987488,-733.5188620902904
-3.8,0.0099999999999999,21749.00000000001,0.0232711529381631,0.0241590808851578,-734.0136054421766
-3.8,0.0124999999999999,21740.00000000002,0.0232764490047951,0.0246231669272483,-742.8571428571427
-3.8,0.015,21750.00000000001,0.0233533254144318,0.0248475224405252,-760.5442176870747
-3.8,0.0175,21777.00000000002,0.0233485839631485,0.0253253908244611,-769.3877551020406
-3.8,0.0199999999999999,21792.00000000001,0.0235039663923873,0.0253122067916545,-778.2312925170066
-3.8,0.0224999999999999,21786.00000000002,0.0235815759965679,0.0255451470926179,-778.2312925170066
-3.8,0.0249999999999999,21806.000000000007,0.0236651333830931,0.0257783819782915,-795.9183673469386
-3.8,0.0274999999999999,21817.00000000001,0.0237464527108082,0.0260138590868534,-795.9183673469386
-3.8,0.03,21827.000000000007,0.0237089617330598,0.0266384298712398,-814.5124716553288
-3.8,0.0325,21829.00000000001,0.0239221485578116,0.0264535518355393,-812.1212121212121
-3.8,0.035,21837.000000000007,0.0239199584667473,0.0269498977260772,-841.1255411255412
-3.8,0.0375,21845.00000000001,0.0240890528432474,0.026913896314846,-831.4574314574314
-3.8,0.04,21846.00000000002,0.024085388868492,0.0274127874724101,-841.1255411255412
-3.8,0.0425,21846.000000000007,0.0241686021734192,0.0276469826034311,-860.4617604617605
-3.8,0.0449999999999999,21847.00000000001,0.0242527300015116,0.0278854747333237,-860.4617604617605
-3.8,0.0474999999999999,21851.000000000007,0.0243399504906183,0.0281185164107011,-879.7979797979798
-3.8,0.0499999999999999,21867.00000000001,0.0245112820941836,0.0280841859956964,-870.1298701298701
-3.8,0.0524999999999999,21857.00000000002,0.0246003123608155,0.0283164588721238,-889.4660894660896
-3.8,0.0549999999999999,21859.00000000001,0.0245920358774934,0.0288272247169838,-891.8779633065349
-3.8,0.0574999999999999,21888.00000000002,0.0247849549444592,0.0287687209979848,-902.370645227788
-3.8,0.06,21884.000000000007,0.0247735430174673,0.0292977168443053,-912.8633271490414
-3.8,0.0625,21903.00000000001,0.0249775276515194,0.0292396361749331,-923.3560090702948
-3.8,0.065,21900.00000000002,0.0249640450700042,0.0297710986515819,-933.8486909915482
-3.8,0.0675,21915.00000000001,0.0250586368233948,0.0300076333865507,-933.8486909915482
-3.8,0.07,21926.00000000001,0.0252597282600819,0.0299511233682061,-944.3413729128016
-3.8,0.0725,21929.000000000007,0.0252489024408227,0.0304781547946632,-954.8340548340548
-3.8,0.075,21947.00000000001,0.0254501407400416,0.0304179830864963,-965.3267367553082
-3.8,0.0774999999999999,21952.00000000001,0.0254383504781089,0.0309421997890514,-975.8194186765616
-3.8,0.0799999999999999,21956.000000000007,0.025535961146261,0.0311866909078381,-984.6011131725418
-3.8,0.0824999999999999,21963.00000000001,0.0256279903717894,0.0314232148688212,-984.6011131725418
-3.8,0.0849999999999999,21968.00000000001,0.0257212859479313,0.031669659931399,-1007.2356215213358
-3.8,0.0875,21978.000000000007,0.0256982709520328,0.0322301092522761,-1018.5528756957328
-3.8,0.09,21988.00000000001,0.0257970065598484,0.0324715908308942,-1018.5528756957328
-3.8,0.0925,22003.00000000001,0.0260215873263499,0.0323885236242117,-1029.87012987013
-3.8,0.095,21997.000000000007,0.0259987083056366,0.0329533220595782,-1041.1873840445269
-3.8,0.0975,22021.00000000001,0.0262177014515669,0.0328708523834568,-1052.504638218924
-3.8,0.1,22023.00000000001,0.0262535206518045,0.0332753612351547,-1055.6586270871985
-3.7,-0.1,19701.00000000001,0.020404668029143,0.0147368671863908,-336.05442176870747
-3.7,-0.0975,20062.00000000001,0.0204774008415249,0.0149113133449273,-344.671201814059
-3.7,-0.095,20418.000000000007,0.020524206610752,0.0150800873035258,-354.05071119356825
-3.7,-0.0925,20823.00000000001,0.0206103585561143,0.0153303009271064,-368.21273964131103
-3.7,-0.09,21210.00000000001,0.0207102174636621,0.0152755484987346,-368.212739641311
-3.7,-0.0875,21602.000000000007,0.0207388325522509,0.0156465477623806,-387.0954442383013
-3.7,-0.085,21941.00000000002,0.0208168545432388,0.0158381573055359,-396.5367965367965
-3.7,-0.0825,22281.00000000001,0.0208783802489213,0.0159833434664952,-390.1051329622758
-3.7,-0.08,22596.000000000007,0.0209840274659366,0.0160524869197805,-405.504019789734
-3.7,-0.0775,22674.00000000002,0.0210805175812934,0.0163101699260585,-410.3483817769532
